,Sample_ID,Date.x,Region,Site,Genus,Treatment,Symbiont_ITS,Symbiont_speciesID,psba_sequence,Coral_speciesID,Holobiont_ID,Holobiont_ID2,Holobiont_ID_Region,Whole.colony.tag,Ethanol.x,Field.notes,DGGE.profile.notes,comments.psba,Fraction,Fraction.detail,Fraction.detail_c,Fraction.detail_b,Time,Time2,Lab_ID,d15N,d13C,Weight_mg,Kim_C.percent,Kim_N.percent,Weight_mg.1,C_percent.weight,C_percent.weight.num,C_mg,N_percent.weight,N_percent.weight.num,N_mg,CN_molar,Mycrosporine.glycine,Palythine,Asterina,Shinorine,Nubbin,Nubbin_ID,Protein_cm2,Dino.density,Chla_cell,Chla_cm2,Pocilloporin,Date.y,Colony.tag,Ethanol.y,Field_notes,Plank.Day.Night,Fraction_Plank,Big.delta.15N,Big.delta.13C,N_ug,C_ug,Volume_L
51,HA066,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C78a,C78a,,S. pistillata,"S. pistillata, C78a","S. pistillata, C78a","Heron, S. pistillata, C78a",No,Yes,,"d/t band not really clearly visible on gel, but rest of profile looks same as the C1dt next to it",,Host,Host,"Stylophora, Adult",,After,During/After,11061,5.3,-15.8,5.45,5.9,1.26,5.45,0.059,5.9,0.322,0.013,1.3,0.069,5.5,NA,NA,NA,NA,original,HA066,0.982729745,1.247264163,1.352548174,1.686984867,0.8789265,,,,,,,NA,NA,NA,NA,NA
52,HA066,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C78a,C78a,,S. pistillata,"S. pistillata, C78a","S. pistillata, C78a","Heron, S. pistillata, C78a",No,Yes,,"d/t band not really clearly visible on gel, but rest of profile looks same as the C1dt next to it",,Host,Host,"Stylophora, Adult",,Before,Before,5903,4.1,-16.5,4.94,13.58,3.06,4.94,0.136,13.6,0.671,0.031,3.1,0.151,5.2,0.639,0.612,0.539,0.491,original,HA066,0.577788205,1.032562515,1.268933681,1.310253353,NA,10/12/19,No,Yes,,,,0.2,0.1,NA,NA,NA
53,HA066,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C78a,C78a,,S. pistillata,"S. pistillata, C78a","S. pistillata, C78a","Heron, S. pistillata, C78a",No,Yes,,"d/t band not really clearly visible on gel, but rest of profile looks same as the C1dt next to it",,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,11088,3.9,-16.6,2.16,44.41,8.86,2.161,0.444,44.4,0.96,0.089,8.9,0.191,5.9,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
54,HA067,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,After,During/After,11008,4.6,-16.9,4.68,11.75,2.64,4.675,0.117,11.7,0.549,0.026,2.6,0.124,5.2,NA,NA,NA,NA,original,HA067,0.943429255,1.014093816,0.517495738,0.524789228,0.351381081,,,,,,,NA,NA,NA,NA,NA
55,HA067,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,Before,Before,5820,4.5,-17,4.984,11.93,2.71,4.984,0.119,11.9,0.595,0.027,2.7,0.135,5.1,0.726,0.715,0.624,0.572,original,HA067,0.643964759,1.112509325,1.603226354,1.783604269,NA,10/12/19,No,Yes,,,,0.8,0.1,NA,NA,NA
56,HA067,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,11081,3.7,-17.1,0.72,47.66,8.92,0.717,0.477,47.7,0.342,0.089,8.9,0.064,6.2,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
57,HA068,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,After,During/After,11062,5.8,-15.9,5.32,9.14,1.96,5.323,0.091,9.1,0.487,0.02,2,0.104,5.4,NA,NA,NA,NA,original,HA068,0.903741261,0.396622882,2.341914759,0.928856981,0.56999965,,,,,,,NA,NA,NA,NA,NA
58,HA068,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,Before,Before,5842,5.2,-16,4.983,15.85,3.58,4.983,0.159,15.9,0.79,0.036,3.6,0.178,5.2,0.654,0.633,0.577,0.546,original,HA068,0.867312191,1.918645291,2.307724817,4.427705352,NA,10/12/19,No,Yes,,,,2.2,-0.2,NA,NA,NA
59,HA068,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,11093,3,-15.8,2.68,49.24,8.86,2.68,0.492,49.2,1.32,0.089,8.9,0.237,6.5,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
60,HA069,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C35a+,C35a group,,S. pistillata,"S. pistillata, C35a group",Stylophora_Heron,"Heron, S. pistillata, C35a group",No,Yes,,,,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,HA070,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C35a,C35a group,,S. pistillata,"S. pistillata, C35a group",Stylophora_Heron,"Heron, S. pistillata, C35a group",No,Yes,,looks like a mix with D.trenchi (D1a),,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,HA071,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C78a,C78a,,S. pistillata,"S. pistillata, C78a","S. pistillata, C78a","Heron, S. pistillata, C78a",No,Yes,,,,Host,Host,"Stylophora, Adult",,After,During/After,NA,4.6,-15.8,5.07,4.04,0.85,5.065,0.04,4,0.205,0.008,0.8,0.043,5.5,NA,NA,NA,NA,original,HA071,1.653934983,2.262584915,0.429544387,0.971880651,1.75259646,,,,,,,NA,NA,NA,NA,NA
63,HA071,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C78a,C78a,,S. pistillata,"S. pistillata, C78a","S. pistillata, C78a","Heron, S. pistillata, C78a",No,Yes,,,,Host,Host,"Stylophora, Adult",,Before,Before,NA,4.6,-15.1,5.004,10.76,2.48,5.004,0.108,10.8,0.538,0.025,2.5,0.124,5.1,0.788,0.776,0.686,0.625,original,HA071,0.632824328,0.736665069,1.475514821,1.086960227,NA,10/12/19,No,Yes,,,,0.8,0.9,NA,NA,NA
64,HA071,12/10/19,Heron,Coral Canyons,Stylophora,Adult,C78a,C78a,,S. pistillata,"S. pistillata, C78a","S. pistillata, C78a","Heron, S. pistillata, C78a",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,11099,3.8,-16,1.56,45.69,7.97,1.557,0.457,45.7,0.711,0.08,8,0.124,6.7,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
65,HA072,12/10/19,Heron,Coral Canyons,Stylophora,Adult,,,,S. pistillata,"S. pistillata, ",Stylophora_Heron,"Heron, S. pistillata, ",No,Yes,,,,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,HA081,12/12/19,Heron,Pam's Point,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,HA082,12/12/19,Heron,Pam's Point,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,Before,Before,5825,5.2,-16.1,5.069,15.48,3.48,5.069,0.155,15.5,0.785,0.035,3.5,0.177,5.2,0.679,0.666,0.613,0.679,original,HA082,0.97874119,1.322781604,1.642355657,2.172477851,NA,12/12/19,No,Yes,,,,NA,NA,NA,NA,NA
68,HA083,12/12/19,Heron,Pam's Point,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,After,During/After,10993,5.3,-15.3,4.83,6.76,1.45,4.831,0.068,6.8,0.326,0.014,1.4,0.07,5.4,NA,NA,NA,NA,original,HA083,0.939611428,0.919527951,0.443090186,0.407433811,0.807331389,,,,,,,NA,NA,NA,NA,NA
69,HA083,12/12/19,Heron,Pam's Point,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,Before,Before,5843,4.9,-15.9,5.038,15.4,3.44,5.038,0.154,15.4,0.776,0.034,3.4,0.174,5.2,0.636,0.61,0.562,0.534,original,HA083,0.92259719,2.505560013,0.686495539,1.720055771,NA,12/12/19,No,Yes,,,,1.1,-0.3,NA,NA,NA
70,HA083,12/12/19,Heron,Pam's Point,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,9339,3.8,-15.6,3.126,40.65,7.91,3.126,0.407,40.7,1.271,0.079,7.9,0.247,6,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
71,HA084,12/12/19,Heron,Pam's Point,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,HA085,12/12/19,Heron,Pam's Point,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,HA086,12/12/19,Heron,Pam's Point,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,After,During/After,11017,4,-15.9,5.21,4.53,0.98,5.209,0.045,4.5,0.236,0.01,1,0.051,5.4,NA,NA,NA,NA,original,HA086,0.653655241,1.471328007,0.426573233,0.627629145,0.997663816,,,,,,,NA,NA,NA,NA,NA
74,HA086,12/12/19,Heron,Pam's Point,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,Before,Before,5816,5.4,-16.7,4.909,12.56,2.72,4.909,0.126,12.6,0.617,0.027,2.7,0.134,5.4,0.606,0.579,0.534,0.606,original,HA086,0.710284139,1.519710802,2.090341817,3.17671504,NA,12/12/19,No,Yes,,,,1.7,-0.1,NA,NA,NA
75,HA086,12/12/19,Heron,Pam's Point,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,NA,3.7,-16.6,3.273,35.2,6.32,3.273,0.352,35.2,1.152,0.063,6.3,0.207,6.5,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
76,HA087,12/12/19,Heron,Pam's Point,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Adult",,Before,Before,5834,4.8,-16.4,4.944,11.88,2.8,4.944,0.119,11.9,0.587,0.028,2.8,0.139,4.9,0.613,0.6,0.554,0.523,original,HA087,0.656722601,0.775684684,1.432448646,1.111128475,NA,12/12/19,No,Yes,,,,0.9,-0.2,NA,NA,NA
77,HA087,12/12/19,Heron,Pam's Point,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Adult",,Before,Before,NA,3.9,-16.2,3.142,15.72,2.97,3.142,0.157,15.7,0.494,0.03,3,0.093,6.2,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
78,HA088,12/12/19,Heron,Pam's Point,Stylophora,Adult,C8a,C8 group,,S. pistillata,"S. pistillata, C8 groupH","S. pistillata, C8 groupH","Heron, S. pistillata, C8 group",No,Yes,,faint,,NA,NA,"Stylophora, Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,HJ001,12/4/19,Heron,Harry's Bommie,Pocillopora,Juvenile,C33a*,C33a_sGBR,C33a_sGBR,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,,,Host,Host,"Pocillopora, Juvenile",,Before,Before,5900,3.4,-16.8,4.904,14.77,3.26,4.904,0.148,14.8,0.724,0.033,3.3,0.16,5.3,0.543,0.493,0.448,0.429,original,HJ001,1.136706576,1.298925659,1.887857867,2.452187023,NA,4/12/19,Yes,Yes,,,,3,1.8,NA,NA,NA
80,HJ001,12/4/19,Heron,Harry's Bommie,Pocillopora,Juvenile,C33a*,C33a_sGBR,C33a_sGBR,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,,,Symbiont,Symbiont,"Pocillopora, Juvenile",,Before,Before,9278,0.4,-18.6,0.439,15.62,2.64,0.439,0.156,15.6,0.069,0.026,2.6,0.012,6.9,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
81,HJ002,12/4/19,Heron,Harry's Bommie,Pocillopora,Juvenile,C33a*,C33a_sGBR,C33a_sGBR,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,"C8x (x band seqs as C8, need extra markers)",,Host,Host,"Pocillopora, Juvenile",,Before,Before,5904,4,-17.2,5.009,18.82,4.1,5.009,0.188,18.8,0.943,0.041,4.1,0.205,5.4,0.497,0.434,0.38,0.36,original,HJ002,1.186458768,1.427458342,2.380822583,3.398525058,NA,4/12/19,Yes,Yes,,,,0.7,0.2,NA,NA,NA
82,HJ002,12/4/19,Heron,Harry's Bommie,Pocillopora,Juvenile,C33a*,C33a_sGBR,C33a_sGBR,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,"C8x (x band seqs as C8, need extra markers)",,Symbiont,Symbiont,"Pocillopora, Juvenile",,Before,Before,11087,3.3,-17.4,0.31,44.34,7.08,0.309,0.443,44.3,0.137,0.071,7.1,0.022,7.3,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
83,HJ003,12/4/19,Heron,Harry's Bommie,Pocillopora,Juvenile,C33a,C33a_sGBR,C. latusorum,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,Zombie nubbin,,,Host,Host,"Pocillopora, Juvenile",,After,During/After,10981,4.4,-15.3,5.31,6.2,1.22,5.31,0.062,6.2,0.329,0.012,1.2,0.065,5.9,NA,NA,NA,NA,original,HJ003,1.355843084,0.794885499,1.949438547,1.549580433,1.333980888,,,,,,,NA,NA,NA,NA,NA
84,HJ003,12/4/19,Heron,Harry's Bommie,Pocillopora,Juvenile,C33a,C33a_sGBR,C. latusorum,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,Zombie nubbin,,,Host,Host,"Pocillopora, Juvenile",,Before,Before,5920,4.6,-15.6,5.018,16.05,3.49,5.018,0.161,16.1,0.805,0.035,3.5,0.175,5.4,0.537,0.46,0.386,0.362,original,HJ003,0.43623012,0.204265023,1.420861509,0.290232308,NA,4/12/19,Yes,Yes,Zombie nubbin,,,NA,NA,NA,NA,NA
85,HJ004,12/4/19,Heron,Harry's Bommie,Pocillopora,Juvenile,C33a*,C33a_sGBR,,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,Cliona nubbin,"C8x (x band seqs as C8, need extra markers)",,NA,NA,"Pocillopora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,HJ005,12/4/19,Heron,Harry's Bommie,Pocillopora,Juvenile,C33a*,C33a_sGBR,C33a_sGBR,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,"C8x (x band seqs as C8, need extra markers)",,NA,NA,"Pocillopora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,HJ006,12/4/19,Heron,Harry's Bommie,Pocillopora,Juvenile,"C1b-c, 42a",C. latusorum,C. latusorum,Pdam,"Pdam, C. latusorum","Pdam, C. latusorum","Heron, Pdam, C. latusorum",Yes,Yes,,,,NA,NA,"Pocillopora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,HJ007,12/4/19,Heron,Harry's Bommie,Pocillopora,Juvenile,C33a*,C33a_sGBR,,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,"C8x (x band seqs as C8, need extra markers)",,NA,NA,"Pocillopora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,HJ008,12/4/19,Heron,Harry's Bommie,Pocillopora,Juvenile,"C1b-c, 42a",C. latusorum,C. latusorum,Pdam,"Pdam, C. latusorum","Pdam, C. latusorum","Heron, Pdam, C. latusorum",Yes,Yes,,"C8x (x band seqs as C8, need extra markers)",,Host,Host,"Pocillopora, Juvenile",,After,During/After,10980,4.9,-17,5.26,11.03,2.35,5.257,0.11,11,0.58,0.024,2.4,0.124,5.5,NA,NA,NA,NA,original,HJ008,0.785441591,0.583451922,2.019975969,1.178558862,0.459067748,,,,,,,NA,NA,NA,NA,NA
90,HJ008,12/4/19,Heron,Harry's Bommie,Pocillopora,Juvenile,"C1b-c, 42a",C. latusorum,C. latusorum,Pdam,"Pdam, C. latusorum","Pdam, C. latusorum","Heron, Pdam, C. latusorum",Yes,Yes,,"C8x (x band seqs as C8, need extra markers)",,Host,Host,"Pocillopora, Juvenile",,Before,Before,5899,3.9,-17.1,4.94,17.44,3.83,4.94,0.174,17.4,0.862,0.038,3.8,0.189,5.3,0.527,0.507,0.456,0.429,original,HJ008,0.597324967,0.743113145,2.197327061,1.632862623,NA,4/12/19,Yes,Yes,,,,2.5,0.5,NA,NA,NA
91,HJ008,12/4/19,Heron,Harry's Bommie,Pocillopora,Juvenile,"C1b-c, 42a",C. latusorum,C. latusorum,Pdam,"Pdam, C. latusorum","Pdam, C. latusorum","Heron, Pdam, C. latusorum",Yes,Yes,,"C8x (x band seqs as C8, need extra markers)",,Symbiont,Symbiont,"Pocillopora, Juvenile",,Before,Before,9341,1.4,-17.6,2.404,23.79,3.4,2.404,0.238,23.8,0.572,0.034,3.4,0.082,8.2,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
92,HJ017,12/8/19,Heron,Coral Canyons,Pocillopora,Juvenile,C33a*,C33a_sGBR,C33a_sGBR,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,,,Host,Host,"Pocillopora, Juvenile",,Before,Before,5817,4.3,-15.7,4.999,13.39,2.9,4.999,0.134,13.4,0.669,0.029,2.9,0.145,5.4,0.526,0.447,0.369,0.338,original,HJ017,0.610435141,0.593592368,1.175096829,0.69752851,NA,8/12/19,Yes,Yes,,,,NA,NA,NA,NA,NA
93,HJ018,12/8/19,Heron,Coral Canyons,Pocillopora,Juvenile,C33a,C33a_sGBR,C. latusorum,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,,,Host,Host,"Pocillopora, Juvenile",,Before,Before,5902,4.2,-15.5,4.908,12.11,2.67,4.908,0.121,12.1,0.594,0.027,2.7,0.131,5.3,0.62,0.568,0.508,0.479,original,HJ018,0.745583218,0.855364557,1.567503101,1.340786596,NA,8/12/19,Yes,Yes,,,,1.5,0.3,NA,NA,NA
94,HJ018,12/8/19,Heron,Coral Canyons,Pocillopora,Juvenile,C33a,C33a_sGBR,C. latusorum,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,,,Symbiont,Symbiont,"Pocillopora, Juvenile",,Before,Before,11096,2.7,-15.8,1.13,39.69,5.99,1.132,0.397,39.7,0.449,0.06,6,0.068,7.7,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
95,HJ019,12/8/19,Heron,Coral Canyons,Pocillopora,Juvenile,C33a,C33a_sGBR,C33a_sGBR,Pdam_clade II,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,,,Host,Host,"Pocillopora, Juvenile",,Before,Before,NA,4.8,-16,2.98,13.65,3.1,2.98,0.137,13.7,0.407,0.031,3.1,0.092,5.1,0.533,0.458,0.386,0.36,original,HJ019,1.212574035,1.429437146,1.21732208,1.740085399,NA,8/12/19,Yes,Yes,,,,NA,0.8,NA,NA,NA
96,HJ019,12/8/19,Heron,Coral Canyons,Pocillopora,Juvenile,C33a,C33a_sGBR,C33a_sGBR,Pdam_clade II,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,,,Symbiont,Symbiont,"Pocillopora, Juvenile",,Before,Before,11097,NA,-16.8,0.18,42.57,8.92,0.179,0.426,42.6,0.076,0.089,8.9,0.016,5.6,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
97,HJ020,12/8/19,Heron,Coral Canyons,Pocillopora,Juvenile,C33a,C33a_sGBR,C33a_sGBR,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,,,Host,Host,"Pocillopora, Juvenile",,Before,Before,5841,4.4,-17.1,5.083,13.67,2.97,5.083,0.137,13.7,0.695,0.03,3,0.151,5.4,0.49,0.441,0.397,0.382,original,HJ020,0.815724844,1.017464134,1.55052508,1.577603658,NA,8/12/19,Yes,Yes,,,,0.6,-0.4,NA,NA,NA
98,HJ020,12/8/19,Heron,Coral Canyons,Pocillopora,Juvenile,C33a,C33a_sGBR,C33a_sGBR,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,,,Symbiont,Symbiont,"Pocillopora, Juvenile",,Before,Before,11084,3.8,-16.7,0.86,39.68,6.19,0.864,0.397,39.7,0.343,0.062,6.2,0.053,7.5,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
99,HJ021,12/8/19,Heron,Coral Canyons,Pocillopora,Juvenile,C33a*,C33a_sGBR,C33a_sGBR,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,not sure if C8x or C8,,NA,NA,"Pocillopora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,HJ022,12/8/19,Heron,Coral Canyons,Pocillopora,Juvenile,C33a*,C33a_sGBR,C33a_sGBR,Pdam,"Pdam, C33a_sGBR","Pdam, C33a_sGBR","Heron, Pdam, C33a_sGBR",Yes,Yes,,,,NA,NA,"Pocillopora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
